freq	dB(S(2,1))
1.48242000000000010E9	-1.75838033455409760E1
1.48292000000000000E9	-1.74699943778597920E1
1.48342000000000020E9	-1.73555580283002510E1
1.48391999999999990E9	-1.72404886292922120E1
1.48442000000000010E9	-1.71247804995648310E1
1.48492000000000020E9	-1.70084279480488410E1
1.48542000000000000E9	-1.68914252781099420E1
1.48592000000000010E9	-1.67737667921362950E1
1.48642000000000010E9	-1.66554467965041340E1
1.48692000000000000E9	-1.65364596069486720E1
1.48742000000000020E9	-1.64167995543677630E1
1.48792000000000010E9	-1.62964609910889280E1
1.48842000000000010E9	-1.61754382976299920E1
1.48891999999999980E9	-1.60537258899898340E1
1.48942000000000020E9	-1.59313182275036210E1
1.48992000000000010E9	-1.58082098213011890E1
1.49041999999999990E9	-1.56843952434109670E1
1.49092000000000020E9	-1.55598691365517050E1
1.49142000000000000E9	-1.54346262246604370E1
1.49191999999999990E9	-1.53086613242036030E1
1.49242000000000030E9	-1.51819693563268430E1
1.49292000000000000E9	-1.50545453598980390E1
1.49342000000000000E9	-1.49263845055029320E1
1.49391999999999990E9	-1.47974821104575320E1
1.49442000000000010E9	-1.46678336549036590E1
1.49492000000000000E9	-1.45374347990592100E1
1.49542000000000000E9	-1.44062814016978690E1
1.49592000000000010E9	-1.42743695399390310E1
1.49642000000000010E9	-1.41416955304317730E1
1.49692000000000000E9	-1.40082559520217620E1
1.49742000000000020E9	-1.38740476699962790E1
1.49792000000000010E9	-1.37390678620055120E1
1.49842000000000010E9	-1.36033140457656150E1
1.49892000000000000E9	-1.34667841086523320E1
1.49942000000000020E9	-1.33294763393015380E1
1.49992000000000010E9	-1.31913894613370550E1
1.50042000000000010E9	-1.30525226693514450E1
1.50092000000000030E9	-1.29128756672725990E1
1.50142000000000000E9	-1.27724487092522980E1
1.50192000000000010E9	-1.26312426432194580E1
1.50242000000000030E9	-1.24892589572442270E1
1.50292000000000000E9	-1.23464998288654430E1
1.50342000000000020E9	-1.22029681775365640E1
1.50391999999999990E9	-1.20586677203470600E1
1.50442000000000010E9	-1.19136030311832860E1
1.50492000000000030E9	-1.17677796034883440E1
1.50542000000000000E9	-1.16212039167854010E1
1.50592000000000010E9	-1.14738835071234950E1
1.50641999999999990E9	-1.13258270416053900E1
1.50692000000000000E9	-1.11770443971495360E1
1.50742000000000020E9	-1.10275467436282670E1
1.50791999999999990E9	-1.08773466315183850E1
1.50842000000000010E9	-1.07264580841808140E1
1.50892000000000000E9	-1.05748966948715920E1
1.50942000000000000E9	-1.04226797285588590E1
1.50992000000000020E9	-1.02698262285979340E1
1.51042000000000010E9	-1.01163571282777400E1
1.51092000000000000E9	-9.96229536721263460E0
1.51142000000000000E9	-9.80766601250626380E0
1.51192000000000020E9	-9.65249638455562220E0
1.51242000000000010E9	-9.49681618729891500E0
1.51292000000000000E9	-9.34065764263283780E0
1.51342000000000020E9	-9.18405562863979340E0
1.51391999999999990E9	-9.02704782116396310E0
1.51442000000000010E9	-8.86967483816270350E0
1.51492000000000030E9	-8.71198038613477800E0
1.51542000000000000E9	-8.55401140778364070E0
1.51592000000000020E9	-8.39581822991919860E0
1.51641999999999990E9	-8.23745471042796850E0
1.51692000000000000E9	-8.07897838295568600E0
1.51742000000000020E9	-7.92045059774248640E0
1.51791999999999990E9	-7.76193665683273610E0
1.51842000000000010E9	-7.60350594165365300E0
1.51892000000000000E9	-7.44523203071309240E0
1.51942000000000000E9	-7.28719280491961550E0
1.51992000000000020E9	-7.12947053777312070E0
1.52042000000000010E9	-6.97215196742423250E0
1.52092000000000000E9	-6.81532834735440400E0
1.52142000000000000E9	-6.65909547219748000E0
1.52192000000000020E9	-6.50355367502005870E0
1.52242000000000010E9	-6.34880779220263850E0
1.52292000000000010E9	-6.19496709193743730E0
1.52342000000000020E9	-6.04214516228895880E0
1.52391999999999990E9	-5.89045975476988650E0
1.52442000000000010E9	-5.74003257947372700E0
1.52492000000000030E9	-5.59098904799625100E0
1.52542000000000000E9	-5.44345796069312550E0
1.52592000000000020E9	-5.29757113525552010E0
1.52641999999999990E9	-5.15346297417100360E0
1.52692000000000010E9	-5.01126996936859110E0
1.52742000000000020E9	-4.87113014323888470E0
1.52791999999999990E9	-4.73318242626459980E0
1.52842000000000010E9	-4.59756597269362730E0
1.52891999999999980E9	-4.46441941702189740E0
1.52942000000000000E9	-4.33388007550059220E0
1.52992000000000020E9	-4.20608309841964360E0
1.53041999999999990E9	-4.08116058050083820E0
1.53092000000000010E9	-3.95924063832053140E0
1.53142000000000000E9	-3.84044646521231540E0
1.53191999999999990E9	-3.72489537552042240E0
1.53242000000000010E9	-3.61269785132144780E0
1.53292000000000010E9	-3.50395660573876540E0
1.53342000000000000E9	-3.39876567768533190E0
1.53392000000000000E9	-3.29720957322810550E0
1.53442000000000010E9	-3.19936246873258230E0
1.53492000000000010E9	-3.10528749048326660E0
1.53542000000000000E9	-3.01503608457667700E0
1.53592000000000020E9	-2.92864748955271100E0
1.53642000000000010E9	-2.84614832249010250E0
1.53692000000000010E9	-2.76755228719294340E0
1.53742000000000020E9	-2.69286001069498140E0
1.53792000000000020E9	-2.62205901169530000E0
1.53842000000000010E9	-2.55512380179117750E0
1.53891999999999980E9	-2.49201611760154500E0
1.53942000000000020E9	-2.43268527917102560E0
1.53992000000000020E9	-2.37706866750375670E0
1.54041999999999990E9	-2.32509231179160290E0
1.54092000000000030E9	-2.27667157493825730E0
1.54142000000000000E9	-2.23171192440447990E0
1.54192000000000000E9	-2.19010977423880070E0
1.54242000000000030E9	-2.15175338343710810E0
1.54292000000000010E9	-2.11652379548822280E0
1.54342000000000000E9	-2.08429580409068380E0
1.54392000000000000E9	-2.05493893053397560E0
1.54442000000000010E9	-2.02831839907630050E0
1.54492000000000010E9	-2.00429609776472440E0
1.54542000000000000E9	-1.98273151346936500E0
1.54592000000000020E9	-1.96348263137848810E0
1.54641999999999990E9	-1.94640679076486060E0
1.54692000000000010E9	-1.93136149042620580E0
1.54742000000000020E9	-1.91820513877572710E0
1.54792000000000000E9	-1.90679774506642730E0
1.54842000000000010E9	-1.89700154964277790E0
1.54892000000000010E9	-1.88868159239677900E0
1.54942000000000000E9	-1.88170621974634740E0
1.54992000000000020E9	-1.87594753144066680E0
1.55042000000000010E9	-1.87128176932680050E0
1.55092000000000010E9	-1.86758965088632680E0
1.55141999999999980E9	-1.86475665087655380E0
1.55192000000000020E9	-1.86267323479868590E0
1.55242000000000010E9	-1.86123504817703790E0
1.55291999999999990E9	-1.86034306578348960E0
1.55342000000000020E9	-1.85990370499473980E0
1.55392000000000000E9	-1.85982890744039750E0
1.55441999999999990E9	-1.86003619300318300E0
1.55492000000000030E9	-1.86044869008017950E0
1.55542000000000000E9	-1.86099514581987700E0
1.55592000000000000E9	-1.86160991982306710E0
1.55641999999999990E9	-1.86223296454720930E0
1.55692000000000010E9	-1.86280979539041350E0
1.55742000000000000E9	-1.86329145316026910E0
1.55792000000000000E9	-1.86363446135897970E0
1.55842000000000010E9	-1.86380078044407480E0
1.55892000000000010E9	-1.86375776095627480E0
1.55942000000000000E9	-1.86347809714490120E0
1.55992000000000020E9	-1.86293978246784240E0
1.56042000000000010E9	-1.86212606809805580E0
1.56092000000000010E9	-1.86102542533190010E0
1.56142000000000000E9	-1.85963151256580290E0
1.56192000000000020E9	-1.85794314728593890E0
1.56242000000000010E9	-1.85596428329989550E0
1.56292000000000010E9	-1.85370399322836120E0
1.56342000000000030E9	-1.85117645606731070E0
1.56392000000000000E9	-1.84840094942587240E0
1.56442000000000010E9	-1.84540184584078790E0
1.56492000000000030E9	-1.84220861236398780E0
1.56542000000000000E9	-1.83885581241447470E0
1.56592000000000020E9	-1.83538310867913030E0
1.56641999999999990E9	-1.83183526563877820E0
1.56692000000000010E9	-1.82826215008662380E0
1.56742000000000030E9	-1.82471872779648340E0
1.56792000000000000E9	-1.82126505428993890E0
1.56842000000000010E9	-1.81796625744667020E0
1.56891999999999990E9	-1.81489250950402490E0
1.56942000000000000E9	-1.81211898580397230E0
1.56992000000000020E9	-1.80972580747293900E0
1.57041999999999990E9	-1.80779796506839840E0
1.57092000000000010E9	-1.80642522010212980E0
1.57142000000000000E9	-1.80570198126102620E0
1.57192000000000000E9	-1.80572715210144530E0
1.57242000000000020E9	-1.80660394700046380E0
1.57292000000000010E9	-1.80843967221737060E0
1.57342000000000000E9	-1.81134546906079400E0
1.57392000000000000E9	-1.81543601638066020E0
1.57442000000000020E9	-1.82082918991860040E0
1.57492000000000010E9	-1.82764567646399790E0
1.57542000000000000E9	-1.83600854128067240E0
1.57592000000000020E9	-1.84604274789624510E0
1.57641999999999990E9	-1.85787463008200040E0
1.57692000000000010E9	-1.87163131669352540E0
1.57742000000000030E9	-1.88744011098325300E0
1.57792000000000000E9	-1.90542782702305850E0
1.57842000000000020E9	-1.92572008697059220E0
1.57891999999999990E9	-1.94844058405321350E0
1.57942000000000000E9	-1.97371031730023260E0
1.57992000000000020E9	-2.00164680519258690E0
1.58041999999999990E9	-2.03236328648276120E0
1.58092000000000010E9	-2.06596791742468570E0
1.58142000000000000E9	-2.10256297550129560E0
1.58192000000000000E9	-2.14224408040540840E0
1.58242000000000020E9	-2.18509944347745490E0
1.58292000000000010E9	-2.23120915699814540E0
1.58342000000000000E9	-2.28064453464701610E0
1.58392000000000000E9	-2.33346751405278100E0
1.58442000000000020E9	-2.38973013167084190E0
1.58492000000000010E9	-2.44947407923200040E0
1.58542000000000010E9	-2.51273034973484230E0
1.58592000000000020E9	-2.57951897943057680E0
1.58641999999999990E9	-2.64984889051969570E0
1.58692000000000010E9	-2.72371783739168330E0
1.58742000000000030E9	-2.80111245726055100E0
1.58792000000000000E9	-2.88200842403816980E0
