freq	dB(S(2,1))
1.53602000000000020E9	-6.94192893179680490E0
1.53612000000000020E9	-6.91562830406212030E0
1.53622000000000010E9	-6.88933967290907570E0
1.53632000000000010E9	-6.86306342299561930E0
1.53642000000000010E9	-6.83679994071666020E0
1.53651999999999990E9	-6.81054961613301570E0
1.53662000000000010E9	-6.78431284203490930E0
1.53672000000000010E9	-6.75809001391939650E0
1.53682000000000010E9	-6.73188153046285630E0
1.53692000000000010E9	-6.70568779379383530E0
1.53702000000000010E9	-6.67950920801929370E0
1.53712000000000030E9	-6.65334618087465120E0
1.53722000000000000E9	-6.62719912259983970E0
1.53732000000000020E9	-6.60106844683546880E0
1.53742000000000020E9	-6.57495456964500850E0
1.53752000000000020E9	-6.54885791054994560E0
1.53762000000000000E9	-6.52277889147502600E0
1.53771999999999980E9	-6.49671793799567880E0
1.53782000000000020E9	-6.47067547735886790E0
1.53792000000000020E9	-6.44465194120476250E0
1.53801999999999990E9	-6.41864776281205350E0
1.53812000000000020E9	-6.39266337883335290E0
1.53822000000000010E9	-6.36669922880060920E0
1.53832000000000010E9	-6.34075575564296390E0
1.53842000000000010E9	-6.31483340404981240E0
1.53852000000000010E9	-6.28893262212946350E0
1.53862000000000030E9	-6.26305386102712890E0
1.53872000000000010E9	-6.23719757420768950E0
1.53882000000000010E9	-6.21136421870526160E0
1.53891999999999980E9	-6.18555425304597510E0
1.53901999999999980E9	-6.15976813954750120E0
1.53912000000000000E9	-6.13400634353440390E0
1.53921999999999980E9	-6.10826933207013400E0
1.53932000000000020E9	-6.08255757539880020E0
1.53942000000000020E9	-6.05687154677525720E0
1.53952000000000000E9	-6.03121172157876110E0
1.53962000000000020E9	-6.00557857835489450E0
1.53972000000000020E9	-5.97997259782183480E0
1.53982000000000020E9	-5.95439426378100660E0
1.53992000000000020E9	-5.92884406213571150E0
1.54002000000000020E9	-5.90332248163625640E0
1.54011999999999990E9	-5.87783001376363320E0
1.54021999999999990E9	-5.85236715211119400E0
1.54032000000000010E9	-5.82693439318798220E0
1.54041999999999990E9	-5.80153223550743040E0
1.54051999999999990E9	-5.77616118052678650E0
1.54062000000000010E9	-5.75082173134020550E0
1.54071999999999990E9	-5.72551439468479990E0
1.54082000000000030E9	-5.70023967818110490E0
1.54092000000000030E9	-5.67499809296015910E0
1.54102000000000010E9	-5.64979015172956260E0
1.54112000000000030E9	-5.62461636993829650E0
1.54122000000000030E9	-5.59947726502418600E0
1.54132000000000000E9	-5.57437335607664420E0
1.54142000000000000E9	-5.54930516535685920E0
1.54151999999999980E9	-5.52427321645974430E0
1.54162000000000000E9	-5.49927803533662460E0
1.54172000000000000E9	-5.47432015020738930E0
1.54182000000000020E9	-5.44940009077529370E0
1.54192000000000000E9	-5.42451838920490380E0
1.54201999999999990E9	-5.39967557906502900E0
1.54212000000000020E9	-5.37487219577537450E0
1.54221999999999990E9	-5.35010877762579720E0
1.54232000000000040E9	-5.32538586340297830E0
1.54242000000000030E9	-5.30070399384625550E0
1.54252000000000010E9	-5.27606371243557960E0
1.54261999999999990E9	-5.25146556271446570E0
1.54271999999999990E9	-5.22691009112751100E0
1.54282000000000010E9	-5.20239784461619250E0
1.54292000000000010E9	-5.17792937286917980E0
1.54301999999999980E9	-5.15350522575754420E0
1.54312000000000000E9	-5.12912595475907280E0
1.54322000000000000E9	-5.10479211345988130E0
1.54332000000000020E9	-5.08050425592546690E0
1.54342000000000000E9	-5.05626293795010360E0
1.54352000000000000E9	-5.03206871574390390E0
1.54362000000000020E9	-5.00792214759330890E0
1.54372000000000000E9	-4.98382379203912240E0
1.54382000000000000E9	-4.95977420889297620E0
1.54392000000000000E9	-4.93577395915431700E0
1.54401999999999990E9	-4.91182360381503540E0
1.54411999999999990E9	-4.88792370574351590E0
1.54421999999999990E9	-4.86407482776705710E0
1.54432000000000010E9	-4.84027753355516670E0
1.54442000000000010E9	-4.81653238769262340E0
1.54451999999999990E9	-4.79283995446671260E0
1.54462000000000010E9	-4.76920079966009070E0
1.54472000000000010E9	-4.74561548868978460E0
1.54482000000000030E9	-4.72208458721026860E0
1.54492000000000010E9	-4.69860866194441940E0
1.54502000000000010E9	-4.67518827925206890E0
1.54512000000000000E9	-4.65182400504259070E0
1.54522000000000000E9	-4.62851640606100820E0
1.54532000000000000E9	-4.60526604892760890E0
1.54542000000000000E9	-4.58207349941297790E0
1.54552000000000000E9	-4.55893932405961430E0
1.54562000000000000E9	-4.53586408836068330E0
1.54572000000000000E9	-4.51284835769538000E0
1.54582000000000020E9	-4.48989269696969280E0
1.54592000000000020E9	-4.46699767058511290E0
1.54601999999999990E9	-4.44416384230657260E0
1.54612000000000020E9	-4.42139177520663830E0
1.54622000000000010E9	-4.39868203153191750E0
1.54632000000000010E9	-4.37603517298448620E0
1.54641999999999990E9	-4.35345175952872940E0
1.54651999999999990E9	-4.33093235077468910E0
1.54662000000000010E9	-4.30847750533334660E0
1.54672000000000010E9	-4.28608777973499320E0
1.54682000000000010E9	-4.26376373029351270E0
1.54692000000000010E9	-4.24150591084806550E0
1.54702000000000010E9	-4.21931487457000290E0
1.54712000000000010E9	-4.19719117276201010E0
1.54722000000000000E9	-4.17513535537030660E0
1.54732000000000030E9	-4.15314797003401550E0
1.54742000000000020E9	-4.13122956257543450E0
1.54752000000000000E9	-4.10938067758985600E0
1.54762000000000000E9	-4.08760185669305810E0
1.54772000000000000E9	-4.06589364031069420E0
1.54782000000000020E9	-4.04425656572560670E0
1.54792000000000000E9	-4.02269116857942070E0
1.54802000000000000E9	-4.00119798189138990E0
1.54812000000000020E9	-3.97977753641162350E0
1.54822000000000020E9	-3.95843035956637480E0
1.54832000000000010E9	-3.93715697678598350E0
1.54842000000000010E9	-3.91595791048249930E0
1.54852000000000010E9	-3.89483368018921090E0
1.54862000000000010E9	-3.87378480217676510E0
1.54872000000000010E9	-3.85281179036716010E0
1.54882000000000010E9	-3.83191515478508430E0
1.54892000000000010E9	-3.81109540241328260E0
1.54901999999999980E9	-3.79035303660585220E0
1.54912000000000010E9	-3.76968855770845400E0
1.54922000000000000E9	-3.74910246253603670E0
1.54932000000000030E9	-3.72859524344897690E0
1.54942000000000000E9	-3.70816738959268030E0
1.54952000000000000E9	-3.68781938689363380E0
1.54962000000000020E9	-3.66755171565976030E0
1.54972000000000020E9	-3.64736485360528650E0
1.54982000000000020E9	-3.62725927400117290E0
1.54992000000000020E9	-3.60723544516458670E0
1.55002000000000020E9	-3.58729383177530800E0
1.55012000000000020E9	-3.56743489379673660E0
1.55021999999999990E9	-3.54765908670566740E0
1.55032000000000010E9	-3.52796686103070690E0
1.55042000000000010E9	-3.50835866332800390E0
1.55051999999999990E9	-3.48883493432668250E0
1.55062000000000010E9	-3.46939611055768720E0
1.55072000000000010E9	-3.45004262310180070E0
1.55082000000000030E9	-3.43077489854393750E0
1.55092000000000010E9	-3.41159335739914570E0
1.55102000000000010E9	-3.39249841553075180E0
1.55112000000000030E9	-3.37349048321894650E0
1.55122000000000030E9	-3.35456996521582160E0
1.55132000000000000E9	-3.33573726051635420E0
1.55141999999999980E9	-3.31699276288757130E0
1.55151999999999980E9	-3.29833686011725740E0
1.55162000000000020E9	-3.27976993416389240E0
1.55172000000000000E9	-3.26129236082459070E0
1.55182000000000020E9	-3.24290451034955930E0
1.55192000000000020E9	-3.22460674667393740E0
1.55202000000000000E9	-3.20639942752488420E0
1.55212000000000020E9	-3.18828290395600520E0
1.55222000000000020E9	-3.17025752201105690E0
1.55232000000000040E9	-3.15232361946517070E0
1.55242000000000010E9	-3.13448152931009090E0
1.55252000000000010E9	-3.11673157662721500E0
1.55261999999999990E9	-3.09907408046189880E0
1.55271999999999990E9	-3.08150935350918240E0
1.55282000000000010E9	-3.06403770051857900E0
1.55291999999999990E9	-3.04665942075974170E0
1.55301999999999980E9	-3.02937480539217670E0
1.55312000000000030E9	-3.01218413947745220E0
1.55322000000000000E9	-2.99508769983742960E0
1.55332000000000030E9	-2.97808575753062230E0
1.55342000000000020E9	-2.96117857526060300E0
1.55352000000000000E9	-2.94436640885362920E0
1.55362000000000020E9	-2.92764950708787450E0
1.55372000000000020E9	-2.91102811104717760E0
1.55382000000000000E9	-2.89450245443384710E0
1.55392000000000000E9	-2.87807276311770720E0
1.55402000000000000E9	-2.86173925569174650E0
1.55411999999999990E9	-2.84550214326198910E0
1.55421999999999990E9	-2.82936162913296710E0
1.55432000000000010E9	-2.81331790859123650E0
1.55441999999999990E9	-2.79737116983134900E0
1.55451999999999990E9	-2.78152159212378080E0
1.55462000000000030E9	-2.76576934818812430E0
1.55472000000000010E9	-2.75011460152019270E0
1.55482000000000030E9	-2.73455750899168450E0
1.55492000000000030E9	-2.71909821815869930E0
1.55502000000000010E9	-2.70373686968533900E0
1.55512000000000010E9	-2.68847359566980960E0
1.55521999999999980E9	-2.67330852019963140E0
1.55532000000000000E9	-2.65824175874766630E0
1.55542000000000000E9	-2.64327341980812270E0
1.55552000000000000E9	-2.62840360250288050E0
1.55562000000000000E9	-2.61363239832073370E0
1.55572000000000000E9	-2.59895989063001660E0
1.55582000000000020E9	-2.58438615441996640E0
1.55592000000000000E9	-2.56991125621018930E0
1.55602000000000000E9	-2.55553525443446010E0
1.55612000000000040E9	-2.54125819969167390E0
1.55622000000000020E9	-2.52708013319040070E0
1.55631999999999990E9	-2.51300108895558780E0
1.55641999999999990E9	-2.49902109204139440E0
1.55651999999999990E9	-2.48514015958991010E0
1.55662000000000010E9	-2.47135830004376840E0
1.55671999999999990E9	-2.45767551395567100E0
1.55682000000000010E9	-2.44409179309417280E0
1.55692000000000010E9	-2.43060712119446710E0
1.55702000000000010E9	-2.41722147405833000E0
1.55712000000000010E9	-2.40393481820059310E0
1.55722000000000000E9	-2.39074711284754620E0
1.55732000000000030E9	-2.37765830859928420E0
1.55742000000000000E9	-2.36466834732170030E0
1.55752000000000000E9	-2.35177716354575980E0
1.55762000000000000E9	-2.33898468292748700E0
1.55772000000000000E9	-2.32629082335227630E0
1.55782000000000000E9	-2.31369549412861630E0
1.55792000000000000E9	-2.30119859680847320E0
1.55802000000000000E9	-2.28880002448802160E0
1.55812000000000020E9	-2.27649966232948260E0
1.55821999999999990E9	-2.26429738765124800E0
1.55832000000000010E9	-2.25219306935697810E0
1.55842000000000010E9	-2.24018656882219740E0
1.55852000000000010E9	-2.22827773880938820E0
1.55862000000000010E9	-2.21646642502628090E0
1.55872000000000010E9	-2.20475246490820040E0
1.55882000000000010E9	-2.19313568789113060E0
1.55892000000000010E9	-2.18161591584914390E0
1.55901999999999990E9	-2.17019296295427470E0
1.55912000000000010E9	-2.15886663584957140E0
1.55922000000000010E9	-2.14763673323719080E0
1.55932000000000000E9	-2.13650304646619520E0
1.55942000000000000E9	-2.12546535951082480E0
1.55952000000000000E9	-2.11452344857372320E0
1.55962000000000020E9	-2.10367708263514160E0
1.55972000000000000E9	-2.09292602340237140E0
1.55982000000000020E9	-2.08227002542031190E0
1.55992000000000020E9	-2.07170883579763480E0
1.56002000000000020E9	-2.06124219456694660E0
1.56012000000000000E9	-2.05086983498285940E0
1.56021999999999990E9	-2.04059148273061330E0
1.56032000000000020E9	-2.03040685729622660E0
1.56042000000000010E9	-2.02031567097112500E0
1.56051999999999990E9	-2.01031762893769270E0
1.56062000000000010E9	-2.00041243019032540E0
1.56072000000000010E9	-1.99059976731963740E0
1.56082000000000010E9	-1.98087932545600070E0
1.56092000000000010E9	-1.97125078399315300E0
1.56102000000000010E9	-1.96171381579924420E0
1.56112000000000030E9	-1.95226808761337020E0
1.56122000000000010E9	-1.94291325958913960E0
1.56132000000000000E9	-1.93364898598339430E0
1.56142000000000000E9	-1.92447491515314220E0
1.56151999999999980E9	-1.91539068900046820E0
1.56162000000000000E9	-1.90639594425669560E0
1.56172000000000000E9	-1.89749031119539980E0
1.56182000000000020E9	-1.88867341510098760E0
1.56192000000000020E9	-1.87994487517002870E0
1.56202000000000000E9	-1.87130430541090660E0
1.56212000000000020E9	-1.86275131395427970E0
1.56222000000000020E9	-1.85428550415156290E0
1.56232000000000020E9	-1.84590647407386600E0
1.56242000000000010E9	-1.83761381639340460E0
1.56252000000000010E9	-1.82940711893152550E0
1.56262000000000010E9	-1.82128596440676200E0
1.56271999999999990E9	-1.81324993139553190E0
1.56282000000000010E9	-1.80529859273428710E0
1.56292000000000010E9	-1.79743151733621300E0
1.56301999999999990E9	-1.78964826938408940E0
1.56312000000000010E9	-1.78194840882205360E0
1.56322000000000010E9	-1.77433149077009180E0
1.56332000000000030E9	-1.76679706679418260E0
1.56342000000000030E9	-1.75934468385622810E0
1.56352000000000000E9	-1.75197388503226500E0
1.56362000000000020E9	-1.74468420936908200E0
1.56372000000000020E9	-1.73747519254699690E0
1.56382000000000020E9	-1.73034636605762440E0
1.56392000000000000E9	-1.72329725796650620E0
1.56401999999999970E9	-1.71632739281227000E0
1.56412000000000020E9	-1.70943629177082190E0
1.56421999999999990E9	-1.70262347269098410E0
1.56432000000000020E9	-1.69588845022196090E0
1.56442000000000010E9	-1.68923073595538350E0
1.56451999999999990E9	-1.68264983846746970E0
1.56462000000000010E9	-1.67614526347319990E0
1.56472000000000010E9	-1.66971651391444680E0
1.56482000000000030E9	-1.66336309002284110E0
1.56492000000000030E9	-1.65708448948991640E0
1.56502000000000010E9	-1.65088020753226280E0
1.56511999999999980E9	-1.64474973698390590E0
1.56521999999999980E9	-1.63869256845152260E0
1.56532000000000030E9	-1.63270819031727380E0
1.56542000000000000E9	-1.62679608897713560E0
1.56551999999999980E9	-1.62095574881778840E0
1.56562000000000020E9	-1.61518665225215300E0
1.56572000000000000E9	-1.60948828033607060E0
1.56582000000000020E9	-1.60386011195037240E0
1.56592000000000020E9	-1.59830162491653520E0
1.56602000000000000E9	-1.59281229523761340E0
1.56612000000000020E9	-1.58739159753705890E0
1.56622000000000020E9	-1.58203900545877250E0
1.56631999999999990E9	-1.57675399134151610E0
1.56641999999999990E9	-1.57153602662145400E0
1.56651999999999990E9	-1.56638458117502030E0
1.56661999999999990E9	-1.56129912487880570E0
1.56671999999999990E9	-1.55627912625844520E0
1.56682000000000030E9	-1.55132405329057830E0
1.56692000000000010E9	-1.54643337325719130E0
1.56701999999999990E9	-1.54160655321092820E0
1.56712000000000030E9	-1.53684305977942360E0
1.56722000000000010E9	-1.53214235876906500E0
1.56732000000000030E9	-1.52750391667767850E0
1.56742000000000030E9	-1.52292719900558840E0
1.56752000000000000E9	-1.51841167155107890E0
1.56762000000000000E9	-1.51395680034817690E0
1.56772000000000000E9	-1.50956205151238710E0
1.56782000000000000E9	-1.50522689104654520E0
1.56792000000000000E9	-1.50095078563560190E0
1.56802000000000000E9	-1.49673320212995350E0
1.56812000000000000E9	-1.49257360819090130E0
1.56821999999999990E9	-1.48847147161482200E0
1.56832000000000040E9	-1.48442626117438480E0
1.56842000000000010E9	-1.48043744626635480E0
1.56851999999999990E9	-1.47650449699616250E0
1.56862000000000030E9	-1.47262688468677410E0
1.56872000000000010E9	-1.46880408120659700E0
1.56882000000000010E9	-1.46503555990062000E0
1.56891999999999990E9	-1.46132079470961050E0
1.56901999999999990E9	-1.45765926142917920E0
1.56912000000000010E9	-1.45405043659367930E0
1.56922000000000010E9	-1.45049379840716730E0
1.56932000000000000E9	-1.44698882631250520E0
1.56942000000000000E9	-1.44353500156115700E0
1.56952000000000000E9	-1.44013180665288280E0
1.56962000000000000E9	-1.43677872572594260E0
1.56972000000000000E9	-1.43347524477090560E0
1.56982000000000040E9	-1.43022085163671680E0
1.56992000000000020E9	-1.42701503589534480E0
1.57002000000000000E9	-1.42385728910460150E0
1.57012000000000000E9	-1.42074710463698000E0
1.57021999999999990E9	-1.41768397815047290E0
1.57032000000000020E9	-1.41466740739227200E0
1.57041999999999990E9	-1.41169689188133220E0
1.57051999999999990E9	-1.40877193388778780E0
1.57062000000000010E9	-1.40589203776742000E0
1.57072000000000010E9	-1.40305671013164450E0
1.57082000000000010E9	-1.40026546018350340E0
1.57092000000000010E9	-1.39751779954137570E0
1.57102000000000010E9	-1.39481324230780880E0
1.57112000000000010E9	-1.39215130509956220E0
1.57122000000000010E9	-1.38953150733121730E0
1.57132000000000010E9	-1.38695337096100620E0
1.57142000000000000E9	-1.38441642085081540E0
1.57152000000000000E9	-1.38192018455704750E0
1.57162000000000000E9	-1.37946419241201750E0
1.57172000000000000E9	-1.37704797782006680E0
1.57182000000000020E9	-1.37467107694893630E0
1.57192000000000000E9	-1.37233302913097230E0
1.57202000000000000E9	-1.37003337664691970E0
1.57212000000000020E9	-1.36777166479962190E0
1.57222000000000020E9	-1.36554744216190320E0
1.57232000000000020E9	-1.36336026034038740E0
1.57242000000000020E9	-1.36120967431619500E0
1.57252000000000010E9	-1.35909524215137600E0
1.57262000000000010E9	-1.35701652547673720E0
1.57271999999999990E9	-1.35497308885055020E0
1.57282000000000010E9	-1.35296450061694110E0
1.57292000000000010E9	-1.35099033239461040E0
1.57302000000000010E9	-1.34905015914476150E0
1.57312000000000010E9	-1.34714355951397600E0
1.57322000000000010E9	-1.34527011551612490E0
1.57332000000000030E9	-1.34342941289370630E0
1.57342000000000000E9	-1.34162104083192510E0
1.57352000000000000E9	-1.33984459229062880E0
1.57362000000000020E9	-1.33809966376439630E0
1.57372000000000020E9	-1.33638585559805370E0
1.57382000000000000E9	-1.33470277171264010E0
1.57392000000000000E9	-1.33305001993865630E0
1.57401999999999980E9	-1.33142721182242820E0
1.57412000000000020E9	-1.32983396261414070E0
1.57422000000000000E9	-1.32826989173030090E0
1.57432000000000020E9	-1.32673462206714830E0
1.57442000000000020E9	-1.32522778076768820E0
1.57452000000000010E9	-1.32374899874821010E0
1.57462000000000010E9	-1.32229791084194750E0
1.57472000000000010E9	-1.32087415591341050E0
1.57482000000000030E9	-1.31947737689332520E0
1.57492000000000010E9	-1.31810722060984210E0
1.57502000000000010E9	-1.31676333806223540E0
1.57512000000000010E9	-1.31544538427479170E0
1.57521999999999980E9	-1.31415301822157080E0
1.57532000000000010E9	-1.31288590323709120E0
1.57542000000000000E9	-1.31164370661592030E0
1.57551999999999980E9	-1.31042609990598050E0
1.57562000000000020E9	-1.30923275878425890E0
1.57572000000000000E9	-1.30806336298492790E0
1.57582000000000020E9	-1.30691759667790470E0
1.57592000000000020E9	-1.30579514810049810E0
1.57602000000000020E9	-1.30469570981550700E0
1.57612000000000020E9	-1.30361897854395780E0
1.57622000000000020E9	-1.30256465537744390E0
1.57632000000000020E9	-1.30153244553906640E0
1.57641999999999990E9	-1.30052205880442990E0
1.57651999999999990E9	-1.29953320899745690E0
1.57662000000000010E9	-1.29856561437223460E0
1.57671999999999990E9	-1.29761899747516420E0
1.57682000000000010E9	-1.29669308538774250E0
1.57692000000000010E9	-1.29578760929358610E0
1.57701999999999990E9	-1.29490230492736360E0
1.57712000000000030E9	-1.29403691223661910E0
1.57722000000000010E9	-1.29319117573340630E0
1.57732000000000030E9	-1.29236484418207100E0
1.57742000000000030E9	-1.29155767094548260E0
1.57752000000000030E9	-1.29076941360555210E0
1.57762000000000000E9	-1.28999983424759730E0
1.57771999999999980E9	-1.28924869938284000E0
1.57782000000000020E9	-1.28851578002284730E0
1.57792000000000000E9	-1.28780085149716020E0
1.57802000000000000E9	-1.28710369373544630E0
1.57812000000000020E9	-1.28642409106290300E0
1.57822000000000000E9	-1.28576183218720640E0
1.57832000000000020E9	-1.28511671044701960E0
1.57842000000000020E9	-1.28448852357212510E0
1.57851999999999990E9	-1.28387707370295610E0
1.57862000000000040E9	-1.28328216758573130E0
1.57872000000000010E9	-1.28270361643079480E0
1.57881999999999990E9	-1.28214123588647720E0
1.57891999999999990E9	-1.28159484612965870E0
1.57901999999999990E9	-1.28106427187013370E0
1.57912000000000010E9	-1.28054934221984600E0
1.57921999999999980E9	-1.28004989091246450E0
1.57932000000000030E9	-1.27956575610891710E0
1.57942000000000000E9	-1.27909678049541680E0
1.57952000000000000E9	-1.27864281130596600E0
1.57962000000000020E9	-1.27820370018919080E0
1.57972000000000000E9	-1.27777930344165980E0
1.57982000000000020E9	-1.27736948168863160E0
1.57992000000000020E9	-1.27697410026957670E0
1.58002000000000000E9	-1.27659302884646750E0
1.58012000000000000E9	-1.27622614176339160E0
1.58022000000000000E9	-1.27587331772491600E0
1.58031999999999990E9	-1.27553444008101690E0
1.58041999999999990E9	-1.27520939652367330E0
1.58051999999999990E9	-1.27489807941773030E0
1.58062000000000010E9	-1.27460038554377690E0
1.58071999999999990E9	-1.27431621619485560E0
1.58082000000000030E9	-1.27404547719190740E0
1.58092000000000010E9	-1.27378807880620840E0
1.58102000000000010E9	-1.27354393587218210E0
1.58112000000000030E9	-1.27331296763089190E0
1.58122000000000010E9	-1.27309509793927880E0
1.58132000000000010E9	-1.27289025498388320E0
1.58142000000000000E9	-1.27269837157017650E0
1.58151999999999980E9	-1.27251938492097550E0
1.58162000000000000E9	-1.27235323673800170E0
1.58172000000000000E9	-1.27219987321119920E0
1.58182000000000000E9	-1.27205924498762020E0
1.58192000000000000E9	-1.27193130720058310E0
1.58202000000000000E9	-1.27181601938749900E0
1.58212000000000020E9	-1.27171334562105630E0
1.58222000000000000E9	-1.27162325434915990E0
1.58232000000000040E9	-1.27154571852009930E0
1.58242000000000020E9	-1.27148071548108570E0
1.58252000000000010E9	-1.27142822702004190E0
1.58261999999999990E9	-1.27138823937424530E0
1.58271999999999990E9	-1.27136074319517770E0
1.58282000000000010E9	-1.27134573353736440E0
1.58292000000000010E9	-1.27134320986705920E0
1.58301999999999990E9	-1.27135317606060920E0
1.58312000000000010E9	-1.27137564039446890E0
1.58322000000000010E9	-1.27141061552285660E0
1.58332000000000010E9	-1.27145811849324160E0
1.58342000000000000E9	-1.27151817070229910E0
1.58352000000000000E9	-1.27159079795575860E0
1.58362000000000020E9	-1.27167603038407440E0
1.58372000000000000E9	-1.27177390249291290E0
1.58382000000000000E9	-1.27188445311775730E0
1.58392000000000000E9	-1.27200772542896080E0
1.58402000000000000E9	-1.27214376693542650E0
1.58412000000000000E9	-1.27229262945891050E0
1.58422000000000000E9	-1.27245436913480310E0
1.58432000000000020E9	-1.27262904638975050E0
1.58442000000000020E9	-1.27281672595083030E0
1.58451999999999990E9	-1.27301747683569260E0
1.58462000000000010E9	-1.27323137230721840E0
1.58472000000000010E9	-1.27345848992863190E0
1.58482000000000010E9	-1.27369891148979340E0
1.58492000000000010E9	-1.27395272303667360E0
1.58502000000000010E9	-1.27422001483932430E0
1.58512000000000010E9	-1.27450088140783510E0
1.58522000000000010E9	-1.27479542144169900E0
1.58532000000000010E9	-1.27510373785042930E0
1.58542000000000010E9	-1.27542593773392960E0
1.58552000000000000E9	-1.27576213238111190E0
1.58562000000000000E9	-1.27611243722376220E0
1.58572000000000000E9	-1.27647697187709270E0
1.58582000000000020E9	-1.27685586007750370E0
1.58592000000000020E9	-1.27724922968040570E0
1.58602000000000000E9	-1.27765721270240060E0
1.58612000000000020E9	-1.27807994523977060E0
1.58622000000000020E9	-1.27851756745550800E0
1.58632000000000020E9	-1.27897022362638200E0
1.58641999999999990E9	-1.27943806209968660E0
1.58651999999999970E9	-1.27992123524969510E0
1.58662000000000010E9	-1.28041989949673020E0
1.58672000000000010E9	-1.28093421527872200E0
1.58682000000000010E9	-1.28146434704932900E0
1.58692000000000010E9	-1.28201046328280070E0
1.58702000000000010E9	-1.28257273637029720E0
1.58712000000000010E9	-1.28315134271987150E0
1.58722000000000010E9	-1.28374646265150720E0
1.58732000000000030E9	-1.28435828046836730E0
1.58742000000000030E9	-1.28498698432075310E0
1.58752000000000000E9	-1.28563276630633010E0
1.58762000000000000E9	-1.28629582237316350E0
1.58771999999999980E9	-1.28697635237058480E0
1.58782000000000020E9	-1.28767455998068250E0
1.58792000000000000E9	-1.28839065270037720E0
1.58801999999999980E9	-1.28912484184766020E0
1.58812000000000020E9	-1.28987734255681000E0
1.58822000000000020E9	-1.29064837366995720E0
1.58832000000000020E9	-1.29143815790402840E0
1.58842000000000020E9	-1.29224692155490390E0
1.58852000000000020E9	-1.29307489477854530E0
1.58862000000000010E9	-1.29392231131110600E0
1.58872000000000010E9	-1.29478940870350680E0
1.58882000000000010E9	-1.29567642802139060E0
1.58891999999999990E9	-1.29658361398553020E0
1.58901999999999990E9	-1.29751121502235000E0
1.58912000000000010E9	-1.29845948309384560E0
1.58921999999999990E9	-1.29942867369713370E0
1.58932000000000030E9	-1.30041904589505930E0
1.58942000000000010E9	-1.30143086231744580E0
1.58951999999999980E9	-1.30246438901093420E0
1.58962000000000030E9	-1.30351989551657280E0
1.58972000000000020E9	-1.30459765494181010E0
1.58982000000000020E9	-1.30569794365193070E0
1.58992000000000020E9	-1.30682104149851930E0
1.59002000000000020E9	-1.30796723170832880E0
1.59012000000000000E9	-1.30913680081871430E0
1.59022000000000000E9	-1.31033003870709350E0
1.59032000000000020E9	-1.31154723858599920E0
1.59041999999999990E9	-1.31278869684685650E0
1.59051999999999990E9	-1.31405471322172080E0
1.59062000000000010E9	-1.31534559051686850E0
1.59071999999999990E9	-1.31666163491663470E0
1.59082000000000030E9	-1.31800315557077250E0
1.59092000000000010E9	-1.31937046482420750E0
1.59101999999999990E9	-1.32076387811749640E0
1.59112000000000030E9	-1.32218371398246730E0
1.59122000000000030E9	-1.32363029394347160E0
1.59132000000000010E9	-1.32510394249749530E0
1.59141999999999980E9	-1.32660498712368690E0
1.59151999999999980E9	-1.32813375830571820E0
1.59162000000000000E9	-1.32969058930375320E0
1.59172000000000000E9	-1.33127581636554200E0
1.59182000000000020E9	-1.33288977846317440E0
1.59192000000000000E9	-1.33453281741291780E0
1.59202000000000000E9	-1.33620527784065430E0
1.59212000000000020E9	-1.33790750703238270E0
1.59222000000000000E9	-1.33963985494478610E0
1.59232000000000040E9	-1.34140267426901480E0
1.59242000000000020E9	-1.34319632020697520E0
1.59251999999999990E9	-1.34502115059118270E0
1.59261999999999990E9	-1.34687752582965060E0
1.59271999999999990E9	-1.34876580873078630E0
1.59282000000000010E9	-1.35068636472361340E0
1.59291999999999990E9	-1.35263956138315320E0
1.59301999999999990E9	-1.35462576893379080E0
1.59312000000000010E9	-1.35664535980683290E0
1.59322000000000010E9	-1.35869870869803640E0
1.59332000000000030E9	-1.36078619264338290E0
1.59342000000000010E9	-1.36290819077601280E0
1.59352000000000000E9	-1.36506508444168010E0
1.59362000000000030E9	-1.36725725722298350E0
1.59372000000000000E9	-1.36948509454637970E0
1.59382000000000000E9	-1.37174898399659770E0
1.59392000000000000E9	-1.37404931514788480E0
1.59402000000000000E9	-1.37638647947810490E0
1.59412000000000000E9	-1.37876087031757110E0
1.59422000000000000E9	-1.38117288289841160E0
1.59432000000000020E9	-1.38362291416900150E0
1.59441999999999990E9	-1.38611136290352270E0
1.59451999999999990E9	-1.38863862945731900E0
1.59462000000000010E9	-1.39120511594826770E0
1.59472000000000010E9	-1.39381122601727660E0
1.59482000000000030E9	-1.39645736477146800E0
1.59492000000000010E9	-1.39914393900442140E0
1.59502000000000010E9	-1.40187135661650400E0
1.59512000000000010E9	-1.40464002726130440E0
1.59521999999999990E9	-1.40745036154216980E0
1.59532000000000010E9	-1.41030277164745570E0
1.59542000000000010E9	-1.41319767090398820E0
1.59552000000000000E9	-1.41613547360792860E0
1.59562000000000000E9	-1.41911659530592040E0
1.59572000000000000E9	-1.42214145261705640E0
1.59582000000000020E9	-1.42521046310383070E0
1.59592000000000000E9	-1.42832404520909420E0
1.59602000000000000E9	-1.43148261838778580E0
1.59612000000000020E9	-1.43468660264790950E0
1.59622000000000020E9	-1.43793641907276640E0
1.59632000000000000E9	-1.44123248915059450E0
1.59642000000000000E9	-1.44457523519136190E0
1.59651999999999990E9	-1.44796507998405310E0
1.59662000000000020E9	-1.45140244679578530E0
1.59671999999999990E9	-1.45488775943754380E0
